Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,set_key_36,695,0,1100,1085.5525179856115,101,3444,249.84748201438848,2.323227732550709,0.0,1100,1200,1200,1300,1400,1600,2000,2300,3400,3400,3400
PUT,set_key_37,703,0,1000,1075.3086770981508,106,3270,251.524893314367,2.3499699222779116,0.0,1000,1200,1200,1300,1400,1600,1900,2200,3300,3300,3300
PUT,set_key_38,672,0,1100,1081.8690476190477,93,2696,251.45238095238096,2.246343937085002,0.0,1100,1200,1200,1300,1400,1500,1900,2200,2700,2700,2700
PUT,set_key_39,697,0,1100,1130.5796269727402,108,4687,251.1377331420373,2.3299132799825095,0.0,1100,1200,1300,1300,1500,1800,2300,2500,4700,4700,4700
PUT,set_key_4,675,0,1000,1071.9644444444446,87,2955,246.80296296296297,2.256372258232703,0.0,1000,1100,1200,1200,1400,1600,1800,2000,3000,3000,3000
PUT,set_key_40,681,0,1000,1081.7342143906021,97,3015,252.6358296622614,2.2764289005281046,0.0,1000,1100,1200,1300,1500,1700,2100,2500,3000,3000,3000
PUT,set_key_41,724,0,1100,1082.9088397790056,86,3244,251.56629834254144,2.420168170311818,0.0,1100,1200,1200,1300,1400,1600,2000,2200,3200,3200,3200
PUT,set_key_42,671,0,1100,1115.0670640834576,98,3312,251.54098360655738,2.243001163369102,0.0,1100,1200,1200,1300,1500,1800,2200,2500,3300,3300,3300
PUT,set_key_43,725,0,1100,1095.4827586206898,88,3244,252.66620689655173,2.423510944027718,0.0,1100,1200,1200,1300,1500,1700,2000,2300,3200,3200,3200
PUT,set_key_44,660,0,1000,1086.1,190,3404,252.68333333333334,2.2062306524941984,0.0,1000,1200,1200,1300,1400,1600,2200,2700,3400,3400,3400
PUT,set_key_45,685,0,1100,1081.9824817518247,84,3742,250.64817518248176,2.289799995391706,0.0,1100,1100,1200,1300,1400,1600,2200,2500,3700,3700,3700
