Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1650823959,500,,Aggregated,792.400000,0.000000,550,670,750,800,960,1100,1200,1300,1700,2000,2200,35862,0,550,580.0791088059784,75,2244,183.90600078077074
1650823960,500,,Aggregated,789.200000,0.000000,550,670,750,800,960,1100,1200,1300,1700,2000,2200,36686,0,550,580.5120209344165,75,2244,183.85918333969363
1650823961,500,,Aggregated,785.600000,0.000000,550,670,750,800,960,1100,1200,1300,1700,2000,2200,37474,0,550,581.427896675028,75,2244,183.85411218444787
1650823962,500,,Aggregated,782.000000,0.000000,550,670,750,800,960,1100,1200,1300,1700,2000,2200,38304,0,550,582.4189379699249,75,2244,183.79756683375103
1650823963,500,,Aggregated,781.300000,0.000000,550,670,750,800,960,1100,1200,1300,1700,2000,2200,39160,0,550,582.6762002042901,75,2244,183.86920326864148
1650823964,500,,Aggregated,784.400000,0.000000,550,670,750,800,960,1100,1200,1300,1700,2000,2200,40008,0,550,583.240226954609,75,2244,183.8230853829234
1650823965,500,,Aggregated,787.800000,0.000000,550,670,750,800,960,1100,1200,1300,1700,2000,2200,40831,0,550,583.8934632999436,75,2244,183.80960544684186
1650823966,500,,Aggregated,791.400000,0.000000,550,670,750,800,960,1100,1200,1300,1700,2000,2200,41607,0,550,584.4485783642176,75,2244,183.809022520249
1650823967,500,,Aggregated,790.300000,0.000000,550,670,750,800,960,1100,1200,1300,1800,2100,2300,42436,0,550,585.3469931190499,75,2257,183.7611461966255
1650823968,500,,Aggregated,793.700000,0.000000,560,670,750,800,960,1100,1200,1300,1800,2100,2600,43220,0,560,586.6080981027302,75,2582,183.78951874132346
1650823969,500,,Aggregated,802.800000,0.000000,560,670,750,800,960,1100,1200,1300,1800,2100,2600,44053,0,560,587.1994188818014,75,2582,183.76480602910132
1650823970,500,,Aggregated,801.000000,0.000000,560,670,750,800,960,1100,1200,1300,1800,2100,2600,44799,0,560,587.8127859996875,75,2582,183.7325163508114
1650823971,500,,Aggregated,803.400000,0.000000,560,670,750,810,960,1100,1200,1300,1800,2100,2600,45616,0,560,589.2576289021396,75,2582,183.76589354612418
1650823972,500,,Aggregated,805.500000,0.000000,560,670,750,810,960,1100,1200,1300,1800,2100,2600,46432,0,560,589.6898044452101,75,2582,183.7743366643694
1650823973,500,,Aggregated,799.700000,0.000000,560,670,750,810,960,1100,1200,1300,1800,2100,2600,47225,0,560,590.4657914240339,75,2582,183.71426151402858
1650823974,500,,Aggregated,797.900000,0.000000,560,670,750,810,960,1100,1200,1300,1800,2100,2600,48014,0,560,591.2236431040947,75,2582,183.76502686716375
1650823975,500,,Aggregated,797.200000,0.000000,560,670,750,810,960,1100,1200,1300,1800,2100,2600,48811,0,560,592.0684271987872,75,2582,183.77099424310094
1650823976,500,,Aggregated,789.600000,0.000000,560,670,750,810,960,1100,1200,1400,1800,2100,2600,49642,0,560,592.5050360581765,75,2582,183.73818540751782
1650823977,500,,Aggregated,790.100000,0.000000,560,670,750,810,960,1100,1200,1400,1800,2100,2600,50466,0,560,592.9755677089526,75,2582,183.73796219236715
1650823978,500,,Aggregated,788.100000,0.000000,560,670,750,810,960,1100,1200,1400,1700,2100,2600,51308,0,560,593.3682856474624,75,2582,183.724214547439
1650823979,500,,Aggregated,786.700000,0.000000,560,670,750,810,960,1100,1200,1400,1700,2100,2600,52138,0,560,593.6913383712456,75,2582,183.6985883616556
1650823980,500,,Aggregated,793.300000,0.000000,560,680,750,810,960,1100,1200,1400,1700,2100,2600,52938,0,560,594.1893158033927,75,2582,183.71806641731837
1650823981,500,,Aggregated,794.900000,0.000000,560,680,750,810,960,1100,1200,1400,1800,2100,2600,53765,0,560,594.3974890728169,75,2582,183.70376639077466
1650823982,500,,Aggregated,792.800000,0.000000,560,680,750,810,960,1100,1200,1400,1800,2100,2600,54541,0,560,595.2846115766121,75,2582,183.67739865422342
1650823983,500,,Aggregated,798.000000,0.000000,570,680,760,810,960,1100,1200,1400,1700,2100,2600,55358,0,570,595.8943603453882,75,2582,183.67926948227898
1650823984,500,,Aggregated,798.400000,0.000000,570,680,760,810,960,1100,1200,1400,1700,2100,2600,56172,0,570,596.2908032471694,75,2582,183.68772698141422
1650823985,500,,Aggregated,792.400000,0.000000,570,680,760,810,960,1100,1200,1400,1700,2100,2600,56974,0,570,596.8403657808825,75,2582,183.69084143644469
1650823986,500,,Aggregated,799.900000,0.000000,570,680,760,810,960,1100,1200,1400,1700,2100,2600,57793,0,570,597.2463620161611,75,2582,183.68826674510754
1650823987,500,,Aggregated,798.100000,0.000000,570,680,760,810,960,1100,1200,1400,1700,2100,2600,58586,0,570,597.691359710511,75,2582,183.6956781483631
1650823988,500,,Aggregated,800.400000,0.000000,570,680,760,810,960,1100,1200,1400,1700,2100,2600,59461,0,570,597.7307142496762,75,2582,183.67006945729133
1650823989,500,,Aggregated,794.900000,0.000000,570,680,760,810,970,1100,1200,1400,1700,2100,2600,60264,0,570,597.7935085623258,75,2582,183.67456524624984
1650823990,500,,Aggregated,794.100000,0.000000,570,680,760,810,970,1100,1200,1400,1700,2100,2600,61122,0,570,597.8324334936684,75,2582,183.68875364026047
1650823991,500,,Aggregated,797.600000,0.000000,570,680,760,810,970,1100,1200,1400,1700,2100,2600,61883,0,570,598.1869334065899,75,2582,183.67325436711212
1650823992,500,,Aggregated,800.100000,0.000000,570,680,760,810,970,1100,1200,1400,1700,2100,2600,62720,0,570,598.769387755102,75,2582,183.6698979591837
1650823993,500,,Aggregated,801.500000,0.000000,570,680,760,810,970,1100,1300,1400,1700,2100,2600,63523,0,570,599.1197519008863,75,2582,183.67481069848716
1650823994,500,,Aggregated,806.500000,0.000000,570,680,760,810,970,1100,1300,1400,1800,2100,2600,64318,0,570,599.6892316303367,75,2582,183.664417425915
1650823995,500,,Aggregated,805.300000,0.000000,570,680,760,810,970,1100,1300,1400,1800,2100,2600,65088,0,570,600.3549348574238,75,2582,183.6479074483776
1650823996,500,,Aggregated,803.000000,0.000000,570,680,760,810,970,1100,1300,1400,1800,2100,2600,65904,0,570,600.7007313668366,75,2582,183.67129461034233
1650823997,500,,Aggregated,798.000000,0.000000,570,680,760,810,970,1100,1300,1400,1800,2100,2600,66733,0,570,600.9168777066818,75,2582,183.66117213372695
1650823998,500,,Aggregated,788.300000,0.000000,570,680,760,810,970,1100,1300,1400,1800,2100,2600,67556,0,570,601.2271744922731,75,2582,183.65063058795667
1650823999,500,,Aggregated,800.800000,0.000000,570,680,760,810,970,1100,1300,1400,1700,2100,2600,68355,0,570,601.541730670763,75,2582,183.64047984785313
1650824000,500,,Aggregated,800.400000,0.000000,570,680,760,810,970,1100,1300,1400,1700,2100,2600,69166,0,570,601.8771072492265,75,2582,183.63821819969348
1650824002,500,,Aggregated,793.200000,0.000000,570,680,760,810,970,1100,1300,1400,1800,2100,2600,69887,0,570,602.4064704451472,75,2582,183.6290154105914
1650824003,500,,Aggregated,791.000000,0.000000,570,680,760,810,970,1100,1300,1400,1800,2100,2600,70766,0,570,602.8295226521211,75,2582,183.65638866122148
1650824004,500,,Aggregated,780.000000,0.000000,570,680,760,810,970,1100,1300,1400,1700,2100,2600,71614,0,570,602.7608707794566,75,2582,183.63100790348255
1650824005,500,,Aggregated,790.100000,0.000000,570,680,760,810,970,1100,1300,1400,1700,2100,2600,72377,0,570,602.9412796882988,75,2582,183.62821061939567
1650824006,500,,Aggregated,789.800000,0.000000,570,680,760,820,970,1100,1300,1400,1700,2100,2600,73190,0,570,603.4430113403471,75,2582,183.63398005191965
1650824007,500,,Aggregated,794.500000,0.000000,570,680,760,820,970,1100,1300,1400,1700,2100,2600,74006,0,570,603.7553036240305,75,2582,183.6510282950031
1650824008,500,,Aggregated,803.300000,0.000000,570,680,760,820,970,1100,1300,1400,1800,2100,2600,74793,0,570,604.1986950650462,75,2582,183.62923000815584
1650824009,500,,Aggregated,793.000000,0.000000,570,680,760,820,970,1100,1300,1400,1800,2100,2600,75600,0,570,604.5751587301587,75,2582,183.63247354497355
1650824010,500,,Aggregated,792.800000,0.000000,570,680,760,820,970,1100,1300,1400,1800,2100,2600,76398,0,570,604.7086311159978,75,2582,183.6240477499411
1650824011,500,,Aggregated,786.800000,0.000000,570,680,760,820,970,1100,1300,1400,1800,2100,2600,77186,0,570,605.3366284041148,75,2582,183.62520405254838
1650824012,500,,Aggregated,788.600000,0.000000,570,680,760,820,970,1100,1300,1400,1800,2100,2600,77993,0,570,605.4846973446334,75,2582,183.6168886951393
1650824013,500,,Aggregated,786.000000,0.000000,570,680,760,820,970,1100,1300,1400,1700,2100,2600,78782,0,570,606.0368231321876,75,2582,183.62540935746745
1650824014,500,,Aggregated,798.000000,0.000000,570,680,770,820,970,1100,1300,1400,1700,2100,2600,79567,0,570,606.3607902773763,75,2582,183.6070104440283
1650824015,500,,Aggregated,782.900000,0.000000,570,680,770,820,970,1100,1300,1400,1700,2100,2600,80373,0,570,606.6574844786185,75,2582,183.62721311883345
1650824016,500,,Aggregated,781.500000,0.000000,570,680,770,820,970,1100,1300,1400,1700,2100,2600,81195,0,570,606.8145944947349,75,2582,183.60886754110476
1650824017,500,,Aggregated,778.000000,0.000000,580,680,770,820,970,1100,1300,1400,1700,2100,2600,81944,0,580,607.2243117250805,75,2582,183.61751928146052
1650824018,500,,Aggregated,782.400000,0.000000,580,680,770,820,980,1100,1300,1400,1700,2100,2600,82767,0,580,607.4596397114792,75,2582,183.58267183780976
1650824019,500,,Aggregated,782.900000,0.000000,580,680,770,820,970,1100,1300,1400,1700,2100,2600,83599,0,580,607.5896003540712,75,2582,183.60195696120766
1650824020,500,,Aggregated,780.200000,0.000000,580,680,770,820,970,1100,1300,1400,1700,2100,2600,84424,0,580,607.4563038946271,75,2582,183.59936747844216
1650824021,500,,Aggregated,782.800000,0.000000,580,680,770,820,980,1100,1300,1400,1700,2100,2600,85232,0,580,607.6704641449221,75,2582,183.60844518490708
1650824022,500,,Aggregated,787.600000,0.000000,580,680,770,820,980,1100,1300,1400,1700,2100,2600,86019,0,580,608.0176240132994,75,2582,183.5997628430928
1650824023,500,,Aggregated,792.400000,0.000000,580,680,770,820,980,1100,1300,1400,1700,2100,2600,86784,0,580,608.59604304941,75,2582,183.59604304941004
1650824024,500,,Aggregated,786.600000,0.000000,580,680,770,820,980,1100,1300,1400,1700,2100,2600,87639,0,580,608.5216056778374,75,2582,183.5963440933831
1650824025,500,,Aggregated,788.400000,0.000000,580,680,770,820,980,1100,1300,1400,1700,2100,2600,88417,0,580,608.8499496703123,75,2582,183.59280455116098
1650824026,500,,Aggregated,792.400000,0.000000,580,680,770,820,980,1100,1300,1400,1700,2100,2600,89223,0,580,609.0898198894904,75,2582,183.58243950550866
1650824027,500,,Aggregated,796.000000,0.000000,580,680,770,820,980,1100,1300,1400,1700,2100,2600,90057,0,580,609.192222703399,75,2582,183.60185216029848
1650824028,500,,Aggregated,789.300000,0.000000,580,680,770,820,980,1100,1300,1400,1700,2100,2600,90871,0,580,609.3878795215195,75,2582,183.5825730981281
1650824029,500,,Aggregated,791.300000,0.000000,580,680,770,820,980,1100,1300,1400,1700,2100,2600,91657,0,580,609.6090860490742,75,2582,183.60652214233502
1650824030,500,,Aggregated,793.800000,0.000000,580,680,770,820,980,1100,1300,1400,1700,2100,2600,92464,0,580,609.9464223914172,75,2582,183.57369354559611
1650824031,500,,Aggregated,792.900000,0.000000,580,690,770,820,980,1100,1300,1400,1700,2100,2600,93250,0,580,610.1280536193029,75,2582,183.59594638069706
1650824032,500,,Aggregated,786.700000,0.000000,580,690,770,820,980,1100,1300,1400,1700,2100,2600,94072,0,580,610.1945318479462,75,2582,183.5954162768943
1650824033,500,,Aggregated,783.500000,0.000000,580,690,770,820,980,1100,1300,1400,1700,2100,2600,94894,0,580,610.4354437582988,75,2582,183.58241827723566
1650824034,500,,Aggregated,788.800000,0.000000,580,690,770,820,980,1100,1300,1400,1700,2100,2600,95676,0,580,610.6890233705423,75,2582,183.58400225761946
